scopeId,FAILURE_REASON,entityId,userId,createdOn,versionNumber,modifiedOn,cancelControl,submitterId,name,cancelRequested,objectId,status,canCancel,teamId,ci,spearman,team,f1,average_AUC,pearson,rmse
9614078,Submission file is missing column: UniProt_Id,syn17037377,1967407,1541978467842,1,1541979004215,"{""submissionId"":""9682640"",""userId"":""1967407"",""canCancel"":false,""cancelRequested"":false}",3343575,MCIC,false,9682640,INVALID,false,3343575,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17037377,1967407,1541979273159,2,1541979606215,"{""submissionId"":""9682641"",""userId"":""1967407"",""canCancel"":false,""cancelRequested"":false}",3343575,MCIC,false,9682641,SCORED,false,3343575,0.63,0.2933,MCIC,0.4397,0.6493,0.293,1.3909
9614078,,syn17037386,3380541,1541990853517,1,1541991009377,"{""submissionId"":""9682643"",""userId"":""3380541"",""canCancel"":false,""cancelRequested"":false}",3380541,submission.csv,false,9682643,SCORED,false,NA,0.6076,0.3192,men wifi,0.4131,0.6752,0.3547,1.2072
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17037396,3323762,1541996786588,1,1541997003472,"{""submissionId"":""9682646"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm-13,false,9682646,INVALID,false,3378762,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17037396,3323762,1541997516843,1,1541997603064,"{""submissionId"":""9682647"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm-13,false,9682647,INVALID,false,3378762,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17037396,3323762,1541997975045,1,1541998204083,"{""submissionId"":""9682648"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm-13,false,9682648,INVALID,false,3378762,NA,NA,NA,NA,NA,NA,NA
9614078,Submission file is missing column: Compound_SMILES,syn17037400,3323762,1541998961699,1,1541999102788,"{""submissionId"":""9682649"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm-13,false,9682649,INVALID,false,3378762,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17037400,3323762,1541999280062,2,1541999407588,"{""submissionId"":""9682650"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm-13,false,9682650,SCORED,false,3378762,0.5074,0.0353,KinaseHunter,0.2233,0.5344,0.0322,1.3339
9614078,,syn17037451,3380588,1542015744086,1,1542016208866,"{""submissionId"":""9682651"",""userId"":""3380588"",""canCancel"":false,""cancelRequested"":false}",3380588,pred_D15k_e401.csv,false,9682651,SCORED,false,NA,0.5625,0.1634,moon,0.4639,0.6142,0.1639,1.4237
9614078,,syn17037477,3380588,1542020266704,1,1542020406533,"{""submissionId"":""9682653"",""userId"":""3380588"",""canCancel"":false,""cancelRequested"":false}",3380588,pred_D15k_xgb_depth10.csv,false,9682653,SCORED,false,NA,0.563,0.18,moon,0.3318,0.6106,0.2158,1.223
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17037751,3329042,1542028909271,1,1542029403543,"{""submissionId"":""9682654"",""userId"":""3329042"",""canCancel"":false,""cancelRequested"":false}",3329042,round_1_template.csv,false,9682654,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17037762,3329042,1542029710531,1,1542030005868,"{""submissionId"":""9682655"",""userId"":""3329042"",""canCancel"":false,""cancelRequested"":false}",3329042,round_1.csv,false,9682655,SCORED,false,NA,0.5488,0.2804,Georgi Kanev,0.3839,0.6545,0.3077,1.2977
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn15667962,3379973,1542034870525,1,1542035403649,"{""submissionId"":""9682656"",""userId"":""3379973"",""canCancel"":false,""cancelRequested"":false}",3379977,LGBM_baseline,false,9682656,INVALID,false,3379977,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn15667962,3379973,1542034971015,1,1542035407882,"{""submissionId"":""9682657"",""userId"":""3379973"",""canCancel"":false,""cancelRequested"":false}",3379977,IDG-DREAM Drug-Kinase Binding Prediction Challenge,false,9682657,INVALID,false,3379977,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17037971,3379973,1542036532166,1,1542036609917,"{""submissionId"":""9682658"",""userId"":""3379973"",""canCancel"":false,""cancelRequested"":false}",3379977,LGBM_init,false,9682658,SCORED,false,3379977,0.5946,0.348,multiscale,0.2781,0.7094,0.4115,1.2572
9614078,,syn17037982,3325229,1542038829149,1,1542039007733,"{""submissionId"":""9682659"",""userId"":""3325229"",""canCancel"":false,""cancelRequested"":false}",3325229,baseline,false,9682659,SCORED,false,NA,0.525,0.1562,Jocelyn Sunseri,0.3451,0.5944,0.1974,1.4876
9614078,,syn17038043,3378959,1542041973304,1,1542042006279,"{""submissionId"":""9682660"",""userId"":""3378959"",""canCancel"":false,""cancelRequested"":false}",3361565,round_1_template.csv,false,9682660,SCORED,false,3361565,0.6093,0.1934,N121,0.2941,0.6168,0.2189,1.2389
9614078,"Submission file has missing values, after converting prediction column to float values.",syn17038124,3378631,1542057100725,1,1542057602701,"{""submissionId"":""9682661"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,DDTA_DS,false,9682661,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,"Submission file has missing values, after converting prediction column to float values.",syn17038135,3378631,1542058565551,1,1542058803330,"{""submissionId"":""9682662"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,DDTA_DS,false,9682662,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Merge failed due to inconsistent values between submission file and validation file in one or more label columns at rows: 92,syn17038158,3378631,1542059490227,1,1542060004008,"{""submissionId"":""9682663"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,round_1_template_v1.csv,false,9682663,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,"Submission file has missing values, after converting prediction column to float values.",syn17038249,3378631,1542060869212,1,1542061203283,"{""submissionId"":""9682664"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,round_1_template_v1.csv,false,9682664,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038281,3378631,1542062108292,1,1542062406053,"{""submissionId"":""9682665"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,round_1_template_v1.csv,false,9682665,SCORED,false,NA,0.6826,0.3413,hkmztrk,0.3392,0.6784,0.3489,1.1451
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038344,3334154,1542068175212,1,1542068403305,"{""submissionId"":""9682666"",""userId"":""3334154"",""canCancel"":false,""cancelRequested"":false}",3334154,UNC_Round_1_p1,false,9682666,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038355,3333779,1542070807840,1,1542071407788,"{""submissionId"":""9682667"",""userId"":""3333779"",""canCancel"":false,""cancelRequested"":false}",3333779,IDG_L1_p1,false,9682667,SCORED,false,NA,0.999,0.5353,Stephen Capuzzi,0.5569,0.7636,0.5363,1.0734
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038357,3379592,1542078096910,1,1542078603929,"{""submissionId"":""9682668"",""userId"":""3379592"",""canCancel"":false,""cancelRequested"":false}",3379592,w-round-1,false,9682668,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038360,3380541,1542080604325,1,1542081008819,"{""submissionId"":""9682669"",""userId"":""3380541"",""canCancel"":false,""cancelRequested"":false}",3380541,sub.csv,false,9682669,SCORED,false,NA,0.6014,0.3264,men wifi,0.4299,0.6789,0.3534,1.2154
9614078,,syn17038358,3379592,1542080714128,1,1542081014703,"{""submissionId"":""9682670"",""userId"":""3379592"",""canCancel"":false,""cancelRequested"":false}",3379592,result.csv,false,9682670,SCORED,false,NA,0.4649,0.0982,cheng_wx,0.3412,0.5617,0.0746,1.6579
9614078,,syn17038367,3379965,1542099280606,1,1542099606164,"{""submissionId"":""9682671"",""userId"":""3379965"",""canCancel"":false,""cancelRequested"":false}",3379965,round_1_template_3.csv,false,9682671,SCORED,false,NA,0.6151,0.3321,peng Yue,0.4608,0.6766,0.3275,1.2672
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542102913960,1,1542103202910,"{""submissionId"":""9682672"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG-DREAM Drug-Kinase Binding Prediction Challenge (mlennox05),false,9682672,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542104305842,1,1542104403278,"{""submissionId"":""9682673"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,Round 1 Submission,false,9682673,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038387,3379970,1542104800945,1,1542105002733,"{""submissionId"":""9682674"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG_DREAM_mlennox05,false,9682674,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542105836339,1,1542106202928,"{""submissionId"":""9682675"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG-DREAM Drug-Kinase Binding Prediction Challenge (mlennox05),false,9682675,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542106554207,1,1542106802857,"{""submissionId"":""9682676"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG-DREAM Drug-Kinase Binding Prediction Challenge (mlennox05),false,9682676,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038391,3319559,1542107653567,1,1542108007654,"{""submissionId"":""9682677"",""userId"":""3319559"",""canCancel"":false,""cancelRequested"":false}",3319559,Nov_13_submission.tsv,false,9682677,SCORED,false,NA,0.5694,0.309,Yuanfang Guan 小黄药师,0.25,0.661,0.3092,1.1574
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542107776074,1,1542108002782,"{""submissionId"":""9682678"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG-DREAM Drug-Kinase Binding Prediction Challenge (mlennox05),false,9682678,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038385,3379970,1542108196137,1,1542108603844,"{""submissionId"":""9682679"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,IDG-DREAM Drug-Kinase Binding Prediction Challenge (mlennox05),false,9682679,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn15667962,3379814,1542109012437,1,1542109203032,"{""submissionId"":""9682680"",""userId"":""3379814"",""canCancel"":false,""cancelRequested"":false}",3379815,CSBL_1,false,9682680,INVALID,false,3379815,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038396,3379970,1542109690871,1,1542109803306,"{""submissionId"":""9682681"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,round_1_submission,false,9682681,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038397,3379970,1542109875394,1,1542110407103,"{""submissionId"":""9682682"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,round_1_template.csv,false,9682682,SCORED,false,NA,0.4408,0.0616,Mark Lennox,0.3276,0.5195,0.0571,1.5503
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038394,3379814,1542110552741,1,1542111003634,"{""submissionId"":""9682683"",""userId"":""3379814"",""canCancel"":false,""cancelRequested"":false}",3379815,CSBL1,false,9682683,INVALID,false,3379815,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038402,3379970,1542110743018,1,1542111010474,"{""submissionId"":""9682684"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,round_1_template.csv,false,9682684,SCORED,false,NA,0.4063,-0.1015,Mark Lennox,0.3454,0.4381,-0.1057,1.8544
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17038394,3379814,1542111101401,1,1542111602751,"{""submissionId"":""9682685"",""userId"":""3379814"",""canCancel"":false,""cancelRequested"":false}",3379815,syn17038399,false,9682685,INVALID,false,3379815,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038399,3379814,1542111851616,1,1542112208119,"{""submissionId"":""9682686"",""userId"":""3379814"",""canCancel"":false,""cancelRequested"":false}",3379815,CSBL1,false,9682686,SCORED,false,3379815,0.5427,0.0685,GIST_CSBL,0.1135,0.5531,0.0915,1.3943
9614078,,syn17038410,3379886,1542112285327,1,1542112807164,"{""submissionId"":""9682687"",""userId"":""3379886"",""canCancel"":false,""cancelRequested"":false}",3379886,round1_temp_1.csv,false,9682687,SCORED,false,NA,0.5226,0.1791,Sabar,0.2927,0.5911,0.1933,1.3883
9614078,,syn17038419,3379973,1542115652927,1,1542115808590,"{""submissionId"":""9682688"",""userId"":""3379973"",""canCancel"":false,""cancelRequested"":false}",3379977,LGBM_Lasso_blend,false,9682688,SCORED,false,3379977,0.5846,0.3468,compscience.org,0.0902,0.7049,0.3727,1.2566
9614078,,syn17038425,3380541,1542117649401,1,1542118207741,"{""submissionId"":""9682692"",""userId"":""3380541"",""canCancel"":false,""cancelRequested"":false}",3380541,s.csv,false,9682692,SCORED,false,NA,0.6141,0.3409,men wifi,0.4645,0.6871,0.3594,1.2052
9614078,,syn17038534,3379820,1542126027002,1,1542126607880,"{""submissionId"":""9682693"",""userId"":""3379820"",""canCancel"":false,""cancelRequested"":false}",3371544,round_1_template_v2.csv,false,9682693,SCORED,false,3371544,0.5791,0.1657,METU_EMBL-EBI_CROssBAR,0.4379,0.5773,0.1894,1.5047
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn15667962,3379265,1542127537847,1,1542127803466,"{""submissionId"":""9682694"",""userId"":""3379265"",""canCancel"":false,""cancelRequested"":false}",3380568,Core_Vinay,false,9682694,INVALID,false,3380568,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038568,3368024,1542133041630,1,1542133206420,"{""submissionId"":""9682705"",""userId"":""3368024"",""canCancel"":false,""cancelRequested"":false}",3368024,1542059393.2715297,false,9682705,SCORED,false,NA,0.6659,0.4273,Gregory Koytiger,0.404,0.7404,0.4557,1.0971
9614078,,syn17038571,3319559,1542133585727,1,1542133807894,"{""submissionId"":""9682706"",""userId"":""3319559"",""canCancel"":false,""cancelRequested"":false}",3319559,Nov_15_submission.tsv,false,9682706,SCORED,false,NA,0.5964,0.2634,Yuanfang Guan 小黄药师,0.4481,0.6666,0.2644,1.3456
9614078,Error reading in submission file: Error tokenizing data. C error: EOF inside string starting at line 91,syn17038903,3323762,1542136893754,1,1542137403373,"{""submissionId"":""9682707"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm13-rf,false,9682707,INVALID,false,3378762,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17038904,3321443,1542137112822,1,1542137412260,"{""submissionId"":""9682708"",""userId"":""3321443"",""canCancel"":false,""cancelRequested"":false}",3378782,nn.sim3d.nounique.full.e66.csv,false,9682708,SCORED,false,3378782,0.6463,0.4835,AKinase,0.4286,0.7584,0.4996,1.1686
9614078,,syn17038903,3323762,1542137565496,2,1542138006126,"{""submissionId"":""9682709"",""userId"":""3323762"",""canCancel"":false,""cancelRequested"":false}",3378762,epm13-rf,false,9682709,SCORED,false,3378762,0.5522,0.2779,KinaseHunter,0.3158,0.6534,0.2646,1.1836
9614078,,syn17038949,3321338,1542138920993,1,1542139206340,"{""submissionId"":""9682710"",""userId"":""3321338"",""canCancel"":false,""cancelRequested"":false}",3321338,submit3.csv,false,9682710,SCORED,false,NA,0.698,0.5523,Shadow Burn,0.5875,0.7975,0.5442,1.199
9614078,,syn17039048,3342464,1542140666441,1,1542141007862,"{""submissionId"":""9682712"",""userId"":""3342464"",""canCancel"":false,""cancelRequested"":false}",3359259,rf_submission_0.1.csv,false,9682712,SCORED,false,3359259,0.515,0.0972,Spreedictors,0.1379,0.5713,0.0717,1.4191
9614078,Submission file should have 430 predictions,syn17039056,3329009,1542143454937,1,1542144002648,"{""submissionId"":""9682716"",""userId"":""3329009"",""canCancel"":false,""cancelRequested"":false}",3329009,Baseline,false,9682716,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17040341,3322614,1542145313420,1,1542145809368,"{""submissionId"":""9682719"",""userId"":""3322614"",""canCancel"":false,""cancelRequested"":false}",3322614,template_1_submission_1,false,9682719,SCORED,false,NA,0.5531,0.0396,Jeremy Jacobsen,0.4448,0.5472,0.1041,411.0983
9614078,,syn17040311,3378816,1542145347981,1,1542145814887,"{""submissionId"":""9682720"",""userId"":""3378816"",""canCancel"":false,""cancelRequested"":false}",3378816,predictions2.csv,false,9682720,SCORED,false,NA,0.5258,0.0075,Daniel Espinoza,0.4448,0.502,0.008,4.4784
9614078,,syn17042141,3343829,1542147127239,1,1542147606650,"{""submissionId"":""9682721"",""userId"":""3343829"",""canCancel"":false,""cancelRequested"":false}",3343829,round_1_v1.csv,false,9682721,SCORED,false,NA,0.4783,0.0331,Binbin Chen,0.0758,0.5001,0.0389,1.687
9614078,,syn17042588,3321443,1542147675803,1,1542148208152,"{""submissionId"":""9682722"",""userId"":""3321443"",""canCancel"":false,""cancelRequested"":false}",3378782,X_X_X.csv,false,9682722,SCORED,false,3378782,0.6549,0.4852,AKinase,0.5804,0.7671,0.5152,1.1867
9614078,,syn17043759,3379179,1542149614657,1,1542150006662,"{""submissionId"":""9682723"",""userId"":""3379179"",""canCancel"":false,""cancelRequested"":false}",3379179,round_1_predictions_kd-ki-ic50.csv,false,9682723,SCORED,false,NA,0.4731,-0.1179,aob23,0.1446,0.4513,-0.1026,1.5708
9614078,,syn17045915,3322614,1542152921328,1,1542153008425,"{""submissionId"":""9682724"",""userId"":""3322614"",""canCancel"":false,""cancelRequested"":false}",3322614,template_1_submission_2,false,9682724,SCORED,false,NA,0.5811,0.1382,Jeremy Jacobsen,0.4184,0.6025,0.1165,1.287
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn15667962,3379794,1542156806294,1,1542157202782,"{""submissionId"":""9682725"",""userId"":""3379794"",""canCancel"":false,""cancelRequested"":false}",3379794,IDG-DREAM Drug-Kinase Binding Prediction Challenge,false,9682725,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17048235,3379794,1542157267150,1,1542157803472,"{""submissionId"":""9682726"",""userId"":""3379794"",""canCancel"":false,""cancelRequested"":false}",3379794,Submit_1,false,9682726,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17048385,3379794,1542158008808,1,1542158408071,"{""submissionId"":""9682727"",""userId"":""3379794"",""canCancel"":false,""cancelRequested"":false}",3379794,Submit_fix,false,9682727,SCORED,false,NA,0.478,-0.0348,synapsecake,0.1618,0.457,-0.0455,1.347
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17051320,3378774,1542174625443,1,1542175203046,"{""submissionId"":""9682728"",""userId"":""3378774"",""canCancel"":false,""cancelRequested"":false}",3378773,Round 1 (first submission),false,9682728,INVALID,false,3378773,NA,NA,NA,NA,NA,NA,NA
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17051322,3345606,1542175359755,1,1542175803339,"{""submissionId"":""9682729"",""userId"":""3345606"",""canCancel"":false,""cancelRequested"":false}",3379198,kinase_binding_v2,false,9682729,INVALID,false,3379198,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17051324,3345606,1542176310895,1,1542176407120,"{""submissionId"":""9682730"",""userId"":""3345606"",""canCancel"":false,""cancelRequested"":false}",3379198,Topologicaltrain_SVR_v2.csv,false,9682730,SCORED,false,3379198,0.574,0.3576,Let_Data_Talk,0.0775,0.6429,0.3203,1.4056
9614078,,syn17051325,3378631,1542177378936,1,1542177606783,"{""submissionId"":""9682731"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,DDTA_DTC,false,9682731,SCORED,false,NA,0.5618,0.0724,hkmztrk,0.2095,0.5345,0.0489,1.4941
9614078,,syn17051321,3378774,1542177672766,1,1542178213296,"{""submissionId"":""9682732"",""userId"":""3378774"",""canCancel"":false,""cancelRequested"":false}",3378773,Round 1 (first submission),false,9682732,SCORED,false,3378773,0.5566,0.3059,Sirimullalab,0.2297,0.6671,0.3573,1.3318
9614078,"Error reading in submission file: Error tokenizing data. C error: Expected 1 fields in line 92, saw 2
",syn17051328,3345436,1542178100697,1,1542178205527,"{""submissionId"":""9682733"",""userId"":""3345436"",""canCancel"":false,""cancelRequested"":false}",3345436,round_1_template.csv,false,9682733,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,"Error reading in submission file: Error tokenizing data. C error: Expected 1 fields in line 92, saw 2
",syn17051328,3345436,1542183801256,2,1542184204648,"{""submissionId"":""9682734"",""userId"":""3345436"",""canCancel"":false,""cancelRequested"":false}",3380806,round_1_template.csv,false,9682734,INVALID,false,3380806,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17051328,3345436,1542184728205,3,1542184806409,"{""submissionId"":""9682735"",""userId"":""3345436"",""canCancel"":false,""cancelRequested"":false}",3380806,round_1_template.csv,false,9682735,SCORED,false,3380806,0.5708,0.0976,Guess Who Am I,0.3764,0.5668,0.1345,1.3722
9614078,Merge failed due to inconsistent values between submission file and validation file in one or more label columns at rows: 92,syn17039056,3329009,1542186538944,2,1542186603934,"{""submissionId"":""9682736"",""userId"":""3329009"",""canCancel"":false,""cancelRequested"":false}",3380809,Baseline,false,9682736,INVALID,false,3380809,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17039056,3329009,1542187329483,3,1542187808660,"{""submissionId"":""9682738"",""userId"":""3329009"",""canCancel"":false,""cancelRequested"":false}",3380809,Baseline,false,9682738,SCORED,false,3380809,0.5653,0.3212,Profiler,0.4595,0.6673,0.3329,1.359
9614078,,syn17051349,3379820,1542188330219,1,1542188406316,"{""submissionId"":""9682739"",""userId"":""3379820"",""canCancel"":false,""cancelRequested"":false}",3371544,round_1_model_2_v2.csv,false,9682739,SCORED,false,3371544,0.6298,0.2436,METU_EMBL-EBI_CROssBAR,0.4375,0.6331,0.2999,1.2072
9614078,,syn17051355,3379970,1542200089723,1,1542200406199,"{""submissionId"":""9682740"",""userId"":""3379970"",""canCancel"":false,""cancelRequested"":false}",3379970,round_1_template.csv,false,9682740,SCORED,false,NA,0.4599,0.0957,Mark Lennox,0.3592,0.5545,0.0824,1.4796
9614078,,syn17051373,3380787,1542201766527,1,1542202208198,"{""submissionId"":""9682741"",""userId"":""3380787"",""canCancel"":false,""cancelRequested"":false}",3380787,1.csv,false,9682741,SCORED,false,NA,0.6794,0.5214,noname zhang,0.5463,0.78,0.5391,1.0421
9614078,,syn17051376,3379265,1542203627248,1,1542204007093,"{""submissionId"":""9682742"",""userId"":""3379265"",""canCancel"":false,""cancelRequested"":false}",3380568,Core_v1,false,9682742,SCORED,false,3380568,0.5177,0.0515,core,0.4448,0.5227,0.0534,4.9789
9614078,,syn17051409,3379812,1542218701017,1,1542219008670,"{""submissionId"":""9682743"",""userId"":""3379812"",""canCancel"":false,""cancelRequested"":false}",3379815,round_1_second_trial.csv,false,9682743,SCORED,false,3379815,0.5639,0.2235,GIST_CSBL,0.2573,0.6245,0.1919,1.2559
9614078,Submission file is missing column: DiscoveRx_Gene_Symbol,syn17051457,3380767,1542220973572,1,1542221404018,"{""submissionId"":""9682744"",""userId"":""3380767"",""canCancel"":false,""cancelRequested"":false}",3380767,round_1_regr_pred.csv,false,9682744,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17051457,3380767,1542221592509,2,1542222007578,"{""submissionId"":""9682745"",""userId"":""3380767"",""canCancel"":false,""cancelRequested"":false}",3380767,round_1_regr_pred.csv,false,9682745,SCORED,false,NA,0.5352,-0.0055,Mariya Popova,0.2105,0.5026,-0.008,1.3329
9614078,,syn17051465,3378631,1542223189553,1,1542223206532,"{""submissionId"":""9682746"",""userId"":""3378631"",""canCancel"":false,""cancelRequested"":false}",3378631,round_1_template_v3.csv,false,9682746,SCORED,false,NA,0.5896,0.2023,hkmztrk,0.3107,0.5955,0.1923,1.2977
9614078,,syn17051474,3379052,1542226290905,1,1542226806129,"{""submissionId"":""9682749"",""userId"":""3379052"",""canCancel"":false,""cancelRequested"":false}",3379052,Round 1 Version 1,false,9682749,SCORED,false,NA,0.5796,0.2903,Vishal Babu Siramshetty,0.3655,0.6506,0.2965,1.2118
9614078,,syn17051477,3329009,1542228249870,1,1542228607003,"{""submissionId"":""9682751"",""userId"":""3329009"",""canCancel"":false,""cancelRequested"":false}",3380809,Baseline + corrections,false,9682751,SCORED,false,3380809,0.5853,0.3492,Profiler,0.4272,0.6885,0.4043,1.1912
9614078,,syn17051483,3343829,1542229419264,1,1542229807025,"{""submissionId"":""9682753"",""userId"":""3343829"",""canCancel"":false,""cancelRequested"":false}",3343829,round_1_greg.csv,false,9682753,SCORED,false,NA,0.591,0.2228,Binbin Chen,0.3515,0.6226,0.2956,1.2579
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17051535,3333779,1542231679652,1,1542232203663,"{""submissionId"":""9682758"",""userId"":""3333779"",""canCancel"":false,""cancelRequested"":false}",3333779,IDG_L1_L2,false,9682758,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17051539,3322614,1542232191161,1,1542232209731,"{""submissionId"":""9682760"",""userId"":""3322614"",""canCancel"":false,""cancelRequested"":false}",3322614,template1_submission3,false,9682760,SCORED,false,NA,0.5693,0.2581,Jeremy Jacobsen,0.3222,0.6255,0.242,1.1972
9614078,Error reading in submission file: Invalid file path or buffer object type: <type 'NoneType'>,syn17051535,3333779,1542232520993,1,1542232802675,"{""submissionId"":""9682761"",""userId"":""3333779"",""canCancel"":false,""cancelRequested"":false}",3333779,IDG_L1_new_L2,false,9682761,INVALID,false,NA,NA,NA,NA,NA,NA,NA,NA
9614078,,syn17051540,3378774,1542232820916,1,1542233409722,"{""submissionId"":""9682762"",""userId"":""3378774"",""canCancel"":false,""cancelRequested"":false}",3378773,Round 1 (second submission),false,9682762,SCORED,false,3378773,0.5732,0.3492,Sirimullalab,0.1818,0.685,0.3529,1.2495
9614078,,syn17051541,3333779,1542233181579,1,1542233413135,"{""submissionId"":""9682763"",""userId"":""3333779"",""canCancel"":false,""cancelRequested"":false}",3333779,IDG_l1_new1,false,9682763,SCORED,false,NA,0.6835,0.5433,Stephen Capuzzi,0.5569,0.7644,0.5372,1.0975
9614078,,syn17051552,3380869,1542235042227,1,1542235206047,"{""submissionId"":""9682764"",""userId"":""3380869"",""canCancel"":false,""cancelRequested"":false}",3380869,Brandan Kinase Compound Targets 1,false,9682764,SCORED,false,NA,0.5263,0.0441,Brandan Dunham,0.2593,0.5204,0.0552,1.3327
